tconst,averageRating,numVotes,originalTitle,startYear,predictRating,residuals
tt7921248,6.3,5006,La gomera,2019,6.738002136545132,-0.43800213654513254
tt7923220,5.5,11161,Inheritance,2020,5.406680301340246,0.0933196986597542
tt7937168,7.2,5577,La trinchera infinita,2019,6.969539110307803,0.23046088969219714
tt7937254,6.0,3968,Silk Road,2021,6.562287984977285,-0.562287984977285
tt7938092,7.0,2375,Neo-eui kyeol-hoon-sik,2018,6.309548751934669,0.6904512480653313
tt7938336,7.9,1392,Tagaru,2018,7.831106511161874,0.06889348883812652
tt7939766,6.6,74080,I'm Thinking of Ending Things,2020,7.094218204975656,-0.49421820497565605
tt7941892,8.4,2304,Gekijôban Shingeki no Kyojin Season 2: Kakusei no hôkô,2018,8.309817451478878,0.09018254852112229
tt7942736,4.4,1589,Spider in the Web,2019,5.771471768135177,-1.3714717681351765
tt7942742,5.9,6241,Her Smell,2018,5.521554248004023,0.37844575199597763
tt7942746,4.8,2039,Body at Brighton Rock,2019,5.210820106390536,-0.41082010639053657
tt7942936,5.0,1761,Ibiza,2019,6.109461654385998,-1.1094616543859983
tt7945236,6.4,1153,El Príncipe,2019,6.9537836764405085,-0.5537836764405082
tt7945440,5.8,14729,Between Earth and Sky,2018,5.352008091886671,0.44799190811332856
tt7946216,5.4,1535,Depraved,2019,5.524092432896943,-0.12409243289694238
tt7946422,6.3,25202,Prospect,2018,5.2951899798255955,1.0048100201744044
tt7946836,6.5,4110,Dong wu shi jie,2018,5.649718719066767,0.850281280933233
tt7947470,6.2,1073,Den tid på året,2018,6.033970260943102,0.16602973905689833
tt7950334,5.5,1503,The Mountain,2018,5.518482265618388,-0.018482265618388283
tt7952000,6.0,2123,Acusada,2018,6.195937536847291,-0.19593753684729087
tt7957694,5.6,12358,The Last Summer,2019,4.937518310044119,0.6624816899558805
tt7958736,5.6,48891,Ma,2019,6.305388582261621,-0.7053885822616213
tt7959026,7.0,126320,The Mule,2018,6.961138481651095,0.038861518348904944
tt7959216,7.2,13403,Utøya 22. juli,2018,7.3013568478673285,-0.10135684786732835
tt7961060,7.8,24715,Doragon bôru chô: Burorî,2018,7.938478660391532,-0.13847866039153178
tt7962932,5.7,4659,I'll Take Your Dead,2018,5.170889286313366,0.5291107136866344
tt7967412,6.6,6815,Quien a hierro mata,2019,6.429682253828756,0.17031774617124373
tt7968456,6.6,1300,Kurukshetra,2019,6.544543135941356,0.055456864058643696
tt7970348,4.7,2855,The Stand In,2020,6.212410550755075,-1.5124105507550745
tt7972012,6.1,1357,OSS 117: Alerte rouge en Afrique noire,2021,6.273416265253123,-0.17341626525312304
tt7972178,6.0,1003,70 Binladens,2018,5.516925822551158,0.4830741774488416
tt7975244,6.7,215024,Jumanji: The Next Level,2019,6.7431453824505985,-0.04314538245059829
tt7976208,2.8,3740,The Haunting of Sharon Tate,2019,3.1719403929474264,-0.37194039294742653
tt7978672,4.5,5136,Black Water: Abyss,2020,4.445202435230171,0.05479756476982889
tt7979142,5.5,13276,The Night Clerk,2020,5.712522436523502,-0.21252243652350167
tt7979580,7.7,76034,The Mitchells vs the Machines,2021,6.419826395322498,1.2801736046775023
tt7981418,6.9,1130,Lovers Tho Pettukovaddhu,2018,7.0088958049061745,-0.10889580490617412
tt7983794,7.7,6192,Operation Odessa,2018,7.362598578938147,0.3374014210618528
tt7983894,6.5,12803,Ammonite,2020,6.38114883088163,0.11885116911837024
tt7984734,7.5,168694,The Lighthouse,2019,5.564133808698242,1.9358661913017583
tt7984766,7.2,101414,The King,2019,7.007872706492357,0.19212729350764324
tt7985648,4.3,39487,Tomiris,2019,6.796102655481215,-2.4961026554812156
tt7985692,6.3,6995,After the Wedding,2019,6.420269120455038,-0.12026912045503835
tt7986222,7.3,2404,Kolamavu Kokila,2018,6.853293118807729,0.446706881192271
tt7986672,6.2,2005,Morto Não Fala,2018,6.55121593836672,-0.35121593836672016
tt7997042,6.2,1022,Kuru,2018,6.153250656985588,0.04674934301441258
tt7998242,7.9,5856,Avane Srimannarayana,2019,7.985281715258603,-0.08528171525860273
tt7998848,7.1,1387,Play,2019,6.415663873893071,0.6843361261069285
tt8000718,5.7,5590,The Operative,2019,5.812499020124326,-0.11249902012432589
tt8000908,5.4,3090,Robert the Bruce,2019,5.759997281905942,-0.35999728190594205
tt8001346,6.7,8944,Astérix: Le secret de la potion magique,2018,6.41545004522094,0.2845499547790604
tt8004664,5.7,10472,Come Play,2020,6.1038680268991445,-0.40386802689914436
tt8006374,4.7,1554,Yaga. Koshmar tyomnogo lesa,2020,5.058095944075816,-0.35809594407581624
tt8009314,5.7,4157,Burn,2019,5.637349754506535,0.0626502454934652
tt8009744,6.8,8409,What Is Life Worth,2020,6.243475523457037,0.5565244765429629
tt8009906,6.0,5076,The Cleansing Hour,2019,5.705354817245754,0.29464518275424556
tt8009938,5.3,2099,Blood Vessel,2019,5.888082072261237,-0.588082072261237
tt8011276,7.8,2927,Laila Majnu,2018,7.058475633700041,0.7415243662999584
tt8011328,4.4,1635,Seema Raja,2018,6.219269766298883,-1.8192697662988824
tt8015080,5.8,4684,Gojira: kessen kidô zôshoku toshi,2018,5.830168889759186,-0.03016888975918608
tt8015444,6.7,2389,Last and First Men,2020,6.309477687349741,0.3905223126502593
tt8016662,8.2,1097,Praana,2019,6.664275997480826,1.5357240025191734
tt8018008,4.8,5325,BROS. Last Call,2018,5.584211502270038,-0.784211502270038
tt8019694,5.4,1572,Frankie,2019,5.8741212073085975,-0.4741212073085972
tt8023734,7.0,2332,Kadaikutty Singam,2018,7.033212602363342,-0.033212602363342114
tt8027322,6.0,3964,The Joke Thief,2018,6.092185505181368,-0.09218550518136759
tt8033428,7.4,1166,Uma,2018,6.658961251134363,0.7410387488656376
tt8033592,7.4,3639,Hou lai de wo men,2018,7.220902364573502,0.1790976354264986
tt8041276,7.2,12680,Paddleton,2019,6.746733343752264,0.4532666562477363
tt8042132,6.9,1091,Kaalidas,2019,7.1403876755508495,-0.24038767555084917
tt8042248,4.2,1340,Kanchana 3,2019,4.335015355235841,-0.13501535523584085
tt8042292,7.7,6066,Kannum Kannum Kollaiyadithaal,2020,7.187124928681128,0.5128750713188719
tt8043092,7.6,1736,Sammohanam,2018,7.100191784968891,0.4998082150311083
tt8043306,7.2,3476,Teefa in Trouble,2018,6.028048134595933,1.1719518654040675
tt8045670,5.4,1228,Dügüm Salonu,2018,5.223079402006988,0.1769205979930124
tt8045906,7.2,7048,Words on Bathroom Walls,2020,6.3672165413958215,0.8327834586041787
tt8046498,5.9,3306,Don't Tell a Soul,2020,6.055695685631323,-0.15569568563132297
tt8047208,7.0,3200,Taxiwaala,2018,7.661727505459128,-0.6617275054591278
tt8054150,6.3,1341,O chyom govoryat muzhchiny. Prodolzhenie,2018,7.023904754967929,-0.7239047549679292
tt8054608,6.8,2109,"Gospod postoi, imeto i' e Petrunija",2019,6.639747241764203,0.16025275823579666
tt8055888,7.4,7035,Mard Ko Dard Nahin Hota,2018,7.124488797706932,0.27551120229306836
tt8058874,5.2,8990,We Summon the Darkness,2019,4.967074855870338,0.2329251441296618
tt8059654,3.6,1207,Canavar Gibi,2018,3.6521790539454555,-0.05217905394545541
tt8060328,5.6,4503,Vtorzhenie,2020,6.119887762932804,-0.5198877629328047
tt8060408,6.7,1668,"Nong, Pee, Teerak",2018,7.290795389492285,-0.5907953894922846
tt8060774,6.3,2541,L'intervention,2019,5.985889682817879,0.3141103171821209
tt8061070,5.1,1613,Cici Babam,2018,5.553280633502805,-0.45328063350280523
tt8063826,3.9,2036,The Bad Nun,2018,3.0972456261067522,0.8027543738932477
tt8064262,6.7,1697,Paws P.I.,2018,6.457502294657251,0.24249770534274884
tt8064418,3.0,4301,Assassin 33 A.D.,2020,3.3439443668348123,-0.34394436683481233
tt8066574,6.1,1053,Srinivasa Kalyanam,2018,5.8570336083738335,0.24296639162616618
tt8072400,7.1,2203,Hello Guru Prema Kosame,2018,6.4245519116720455,0.6754480883279541
tt8074128,6.5,1013,Caleb,2020,5.845212111802852,0.6547878881971476
tt8074486,3.3,1455,The Row,2018,3.1861059057726258,0.11389409422737407
tt8075016,4.8,10805,The Courier,2019,4.452483680581921,0.34751631941807926
tt8075192,7.9,69811,Manbiki kazoku,2018,8.324269412722948,-0.42426941272294805
tt8075202,6.2,3309,L'homme fidèle,2018,5.479211154150566,0.7207888458494338
tt8075260,6.2,20076,Someone Great,2019,5.313170528170142,0.8868294718298584
tt8076110,5.9,1252,Énorme,2019,6.1822614610076885,-0.2822614610076881
tt8076222,8.5,1635,România neîmblânzitã,2018,7.659939221520903,0.8400607784790974
tt8076344,7.1,2614,Pengin haiwei,2018,6.734849944039134,0.365150055960866
tt8079248,6.8,137811,Yesterday,2019,7.38468111450687,-0.5846811145068704
tt8080196,6.0,1028,Fête de famille,2019,6.196376807763483,-0.19637680776348265
tt8080302,7.1,1549,Penguins,2019,6.632577824146395,0.46742217585360457
tt8081566,7.1,1329,Vijay Superum Pournamiyum,2019,6.960726945991478,0.1392730540085214
tt8083606,6.2,1362,Rebelles,2019,5.445643423915977,0.7543565760840227
tt8085790,5.5,12702,Little,2019,5.528235651623032,-0.02823565162303243
tt8088944,6.6,2666,Ban-deu-si jab-neun-da,2017,6.6047394157775665,-0.004739415777566869
tt8090564,6.0,1762,Monsoon,2019,6.8128553608912235,-0.8128553608912235
tt8090580,7.1,4686,Noah Land,2019,6.98719404177478,0.11280595822521988
tt8091892,8.0,1840,Gekijouban Fate/Stay Night: Heaven's Feel - II. Lost Butterfly,2019,7.859389449210962,0.14061055078903806
tt8092118,8.1,1321,Gekijouban Fate/Stay Night: Heaven's Feel - III. Spring Song,2020,7.859389449210962,0.2406105507890377
tt8092252,7.7,4955,Jigeum mannareo gabmida,2018,7.746882268802084,-0.04688226880208379
tt8093952,6.4,1230,Padi Padi Leche Manasu,2018,6.7119151561212975,-0.31191515612129717
tt8094252,6.0,4550,NGK,2019,6.19883761683306,-0.19883761683306034
tt8095860,7.2,6227,Grâce à Dieu,2018,7.491138802672209,-0.2911388026722088
tt8096832,6.3,19551,Lady and the Tramp,2019,6.1704330941699235,0.12956690583007635
tt8097306,4.9,7268,Nobody's Fool,2018,4.909249309162742,-0.009249309162741248
tt8102806,5.5,2185,The Night,2020,6.220658827315536,-0.7206588273155363
tt8103160,5.3,1496,Britt-Marie var här,2019,6.172418159329319,-0.8724181593293192
tt8106160,6.6,16958,The American Meme,2018,6.9970468865923365,-0.3970468865923369
tt8106534,6.1,154399,6 Underground,2019,6.500353335644466,-0.40035333564446596
tt8106568,8.2,1056,Momentum Generation,2018,7.873448843371469,0.32655115662852996
tt8106576,7.6,2460,The Bleeding Edge,2018,7.52147409691844,0.07852590308155971
tt8107464,4.3,1020,Amar Akbar Anthony,2018,5.720137875162316,-1.4201378751623164
tt8108034,6.4,2685,Nota,2018,6.8930870843896646,-0.4930870843896642
tt8108164,5.5,4111,Ek Ladki Ko Dekha Toh Aisa Laga,2019,5.661801204648437,-0.1618012046484374
tt8108196,5.9,6152,Judgementall Hai Kya,2019,4.973581413905032,0.9264185860949681
tt8108198,8.2,82951,Andhadhun,2018,8.345010086056973,-0.14501008605697407
tt8108200,8.1,11126,Sonchiriya,2019,8.563312966180005,-0.4633129661800055
tt8108202,7.6,31463,Stree,2018,7.656122053124789,-0.05612205312478924
tt8108206,7.7,6206,Saand Ki Aankh,2019,7.590545453906714,0.10945454609328653
tt8108208,6.1,2579,Why Cheat India,2019,5.901213216152949,0.1987867838470505
tt8108230,6.3,2370,Gekijouban Poketto monsutâ: Minna no Monogatari,2018,6.3175804973132355,-0.017580497313235632
tt8108268,7.8,10326,The Tashkent Files,2019,7.369712523221595,0.43028747677840506
tt8108274,7.6,24383,Tanhaji: The Unsung Warrior,2020,6.7853690141638126,0.8146309858361871
tt8110232,6.8,9750,The Many Saints of Newark,2021,6.614201252854729,0.18579874714527111
tt8110246,5.0,1258,Dark Web: Cicada 3301,2021,5.675368086753413,-0.6753680867534131
tt8110330,8.2,124406,Dil Bechara,2020,8.324629921866311,-0.12462992186631183
tt8110640,6.2,46159,In the Shadow of the Moon,2019,6.187680083664509,0.012319916335490788
tt8114980,5.5,20636,Willy's Wonderland,2021,5.29370053291218,0.20629946708782043
tt8116428,7.2,6377,Sin-gwa ham-kke: In-gwa yeon,2018,7.198960252598936,0.0010397474010641616
tt8116640,5.9,2530,Go!,2020,5.94165298112662,-0.04165298112661997
tt8119680,6.7,1881,Amsusarin,2018,6.413213592847838,0.28678640715216197
tt8119752,6.3,6510,Gon-ji-am,2018,5.912193186799738,0.3878068132002621
tt8122018,6.4,1593,"Happy New Year, Colin Burstead",2018,5.881571170317356,0.5184288296826445
tt8123618,6.4,1055,Bring Me Home,2019,6.485951326524478,-0.08595132652447735
tt8123728,4.9,1629,The Guard of Auschwitz,2018,4.609788255217137,0.29021174478286316
tt8128188,6.2,8210,High Flying Bird,2019,6.657865762311343,-0.4578657623113429
tt8129794,6.4,5203,100 Dinge,2018,6.555937516670172,-0.1559375166701713
tt8130558,5.0,3361,One Day: Justice Delivered,2019,5.026570473132507,-0.026570473132506933
tt8130904,5.4,3172,The Body,2019,5.945888268465831,-0.5458882684658306
tt8130968,7.8,25510,Badla,2019,7.284604229447391,0.5153957705526091
tt8134742,5.5,13162,3 from Hell,2019,5.475734240304235,0.02426575969576472
tt8139850,6.9,1094,Mercury 13,2018,7.49538575702423,-0.5953857570242294
tt8143990,6.4,14639,Kajillionaire,2020,6.546384645965008,-0.146384645965008
tt8144778,7.2,1341,The Redeemed and the Dominant: Fittest on Earth,2018,7.165112247577095,0.03488775242290476
tt8144834,8.1,14202,Section 375,2019,7.146246052386432,0.9537539476135679
tt8145202,5.1,5362,The F**k-It List,2020,5.907205103046887,-0.8072051030468872
tt8151874,7.3,32930,Honey Boy,2019,7.003719997219921,0.2962800027800787
tt8155182,5.0,4033,Leprechaun Returns,2018,5.859244099205267,-0.8592440992052666
tt8155288,6.2,66560,Happy Death Day 2U,2019,6.157073314416485,0.04292668558351487
tt8157074,6.6,1029,Traumfabrik,2019,5.999939594697462,0.6000604053025373
tt8160262,5.5,3337,El Hijo,2019,6.0301194927219575,-0.5301194927219575
tt8160834,5.4,9365,Follow Me,2020,4.127996044417262,1.272003955582738
tt8160864,5.3,10510,Chase,2019,5.1453261463077045,0.15467385369229536
tt8161166,6.9,1605,Kralj Petar I,2018,6.865286437135293,0.034713562864707725
tt8169446,5.5,20191,Wine Country,2019,4.917213071820068,0.5827869281799316
tt8170298,3.5,2200,John Henry,2020,4.528763655768126,-1.0287636557681257
tt8171974,5.9,1025,La lutte des classes,2019,5.530946507951451,0.36905349204854954
tt8176040,5.3,5205,Panipat,2019,5.209886826457623,0.09011317354237658
tt8176054,8.8,12337,Pariyerum Perumal,2018,7.697512493556,1.1024875064440005
tt8176578,6.6,6573,Si shi qing chun,2018,6.4811703565656895,0.11882964343431013
tt8178486,5.9,13664,Earthquake Bird,2019,5.799356804602712,0.10064319539728839
tt8178958,6.2,3283,Generation Iron 3,2018,6.651491762601271,-0.4514917626012709
tt8179024,5.3,4221,Body Cam,2020,5.0648037710874405,0.2351962289125593
tt8179388,5.2,22964,Rim of the World,2019,5.711071300228457,-0.5110713002284566
tt8180482,6.9,2004,9: Nine,2019,6.746199584453347,0.15380041554665347
tt8180546,6.0,1497,The Last Heroes,2019,5.845212111802852,0.15478788819714762
tt8185182,7.2,7394,Diqiu zuihou de yewan,2018,6.5099274909133,0.6900725090867006
tt8186318,6.6,4433,Overcomer,2019,6.980031170476902,-0.3800311704769026
tt8186932,5.9,1375,M.O.M.: Mothers of Monsters,2020,6.01324344993377,-0.11324344993377
tt8188610,6.2,2365,F2: Fun and Frustration,2019,6.546755377605997,-0.34675537760599706
tt8188872,7.5,3547,Varathan,2018,7.497710334273576,0.002289665726424417
tt8191502,7.4,1168,Sogongnyeo,2017,6.879386769695908,0.5206132303040922
tt8191620,4.9,1385,Swing Low,2019,6.163122656449082,-1.2631226564490818
tt8193790,6.7,7940,Le daim,2019,6.5948619704913405,0.10513802950865969
tt8195518,5.2,14865,Cuck,2019,5.619414218943731,-0.41941421894373043
tt8196026,6.0,1308,"522. Un gato, un chino y mi padre",2019,6.027201145329135,-0.0272011453291352
tt8196068,5.7,1737,Twisted Pair,2018,4.982257710307971,0.7177422896920289
tt8196692,4.4,5084,Soul Hunters,2019,5.592777131319914,-1.1927771313199136
tt8201170,5.8,35950,The Perfect Date,2019,4.421901711743935,1.3780982882560648
tt8201404,6.5,3351,Nous finirons ensemble,2019,6.397231906369703,0.1027680936302966
tt8201852,5.4,18523,You Should Have Left,2020,6.461659791996865,-1.0616597919968642
tt8202612,5.7,6552,Satyameva Jayate,2018,5.751626771117553,-0.05162677111755265
tt8206668,7.1,37103,Bad Education,2019,6.962523686749455,0.137476313250545
tt8206708,6.9,1085,Carry on Jatta 2,2018,6.953046577696008,-0.053046577696007624
tt8222408,6.1,1423,Notti magiche,2018,6.719307458680298,-0.6193074586802982
tt8223844,6.6,2405,Chiisana eiyû: Kani to tamago to tômei ningen,2018,6.627909563834984,-0.02790956383498422
tt8226892,6.1,1020,Peel,2019,6.191110658495509,-0.09111065849550926
tt8228288,7.0,189917,El hoyo,2019,6.966753622348077,0.033246377651923176
tt8228538,6.5,1464,Papi Chulo,2018,6.27895445745077,0.2210455425492297
tt8231668,5.6,9529,Good on Paper,2021,5.856879240081604,-0.256879240081604
tt8233874,6.5,9123,Extra Ordinary,2019,6.460287235676797,0.0397127643232027
tt8236336,7.2,38529,The Report,2019,5.998362724570606,1.2016372754293938
tt8236366,4.7,2054,The Shed,2019,6.552058917618468,-1.8520589176184679
tt8237172,6.2,4437,Gundala,2019,6.006587243456369,0.19341275654363077
tt8237272,5.9,1387,Marionette,2020,5.442914144099326,0.4570858559006741
tt8239736,4.4,1173,Flight 666,2018,5.148092725196288,-0.7480927251962877
tt8239806,6.0,1138,So duk 2: Tin dei duei kuet,2019,5.6129093720889145,0.3870906279110855
tt8239946,8.3,37038,Tumbbad,2018,6.843599555169083,1.4564004448309174
tt8240250,5.9,1279,De frivillige,2019,6.49142464414659,-0.5914246441465894
tt8241872,6.8,1895,Vitalina Varela,2019,6.900315967054232,-0.1003159670542324
tt8241876,7.8,5172,5th Borough,2020,7.30135436382388,0.49864563617611957
tt8242084,6.4,27442,My Spy,2020,6.503217599119459,-0.10321759911945882
tt8242160,5.9,2983,4 latas,2019,6.369752014124093,-0.46975201412409273
tt8244784,6.5,89414,The Hunt,2020,6.473218015917013,0.026781984082987265
tt8246392,5.6,2509,Furie,2019,5.825712260770947,-0.22571226077094764
tt8247470,7.0,1627,Rosie,2018,6.520843924969346,0.47915607503065427
tt8254556,7.1,13439,Girl,2018,6.024281159610933,1.075718840389067
tt8258074,7.5,5183,Fantastic Fungi,2019,5.9829946049037765,1.5170053950962235
tt8260226,7.0,1619,Un amour impossible,2018,6.614975808825002,0.3850241911749981
tt8262802,5.7,8980,The Holiday Calendar,2018,5.9205175321858645,-0.22051753218586434
tt8263936,6.7,3574,Le mystère Henri Pick,2019,6.736882077475222,-0.0368820774752221
tt8265174,7.0,1950,BÚÉK,2018,6.910309438281283,0.08969056171871692
tt8265928,7.0,4170,Mon inconnue,2019,6.804134768433276,0.19586523156672442
tt8266310,6.9,22938,Blinded by the Light,2019,6.164852629321249,0.7351473706787512
tt8267604,8.4,75744,Capharnaüm,2018,7.04104964072352,1.3589503592764807
tt8269120,5.3,2817,Dark Encounter,2019,5.538504759425736,-0.23850475942573635
tt8269248,7.8,10830,Vakeel Saab,2021,7.3193696467457725,0.4806303532542273
tt8269552,7.0,3613,Se rokh,2018,6.411513243890834,0.588486756109166
tt8269566,5.5,1076,En del av mitt hjärta,2019,5.536948411025859,-0.03694841102585933
tt8282042,6.6,3430,Donbass,2018,6.463138045035348,0.13686195496465192
tt8282830,7.0,1373,Ambili,2019,6.860960988851316,0.1390390111486841
tt8286926,7.7,3888,Njan Prakashan,2018,7.602171097268844,0.0978289027311563
tt8287690,6.9,1142,Genèse,2018,7.291413717619294,-0.3914137176192938
tt8290698,7.3,4310,Gongjak,2018,6.907762025108907,0.3922379748910929
tt8291224,8.3,51874,Uri: The Surgical Strike,2019,7.468409905642801,0.8315900943571997
tt8291806,7.5,53696,Dolor y gloria,2019,7.218007697416084,0.28199230258391594
tt8296660,5.4,1062,Lo nunca visto,2019,5.4573645904188,-0.05736459041879982
tt8299654,8.0,2795,At the Heart of Gold: Inside the USA Gymnastics Scandal,2019,7.321972850035634,0.6780271499643664
tt8302382,7.2,5882,Krack,2021,6.449633023129903,0.7503669768700973
tt8304276,5.7,1335,Kislota,2018,6.131588638316228,-0.43158863831622796
tt8304386,4.2,2261,The Zoya Factor,2019,4.731745820492146,-0.5317458204921461
tt8305852,6.3,2886,All My Life,2020,6.24449091593108,0.055509084068919634
tt8311958,6.2,1925,Divino Amor,2019,5.987484920145663,0.21251507985433715
tt8318702,3.9,1623,D-Railed,2018,5.627528970125295,-1.7275289701252947
tt8323104,5.8,4383,Nancy Drew and the Hidden Staircase,2019,5.779273621758014,0.020726378241985977
tt8323120,6.5,5939,La vérité,2019,6.9507464485177195,-0.4507464485177195
tt8325442,6.8,2192,438 dagar,2019,6.293302475119055,0.5066975248809449
tt8326824,6.5,3510,Madhura Raja,2019,6.697656245340376,-0.19765624534037585
tt8328716,3.7,8695,Doom: Annihilation,2019,5.057750116387643,-1.3577501163876429
tt8328740,7.1,1683,Waka okami wa shôgakusei!,2018,6.592349106306394,0.5076508936936053
tt8332454,5.3,6196,Shooting Heroin,2020,5.683596883571083,-0.3835968835710828
tt8332666,4.8,2543,Tone-Deaf,2019,5.65696262766153,-0.8569626276615301
tt8332802,4.8,3153,Amulet,2020,5.563975488571531,-0.7639754885715311
tt8332922,7.3,160835,A Quiet Place Part II,2020,6.911752104238419,0.38824789576158114
tt8333746,6.2,11114,Pinocchio,2019,6.475687631331815,-0.27568763133181484
tt8333978,7.3,7171,Maharshi,2019,7.821363245338424,-0.5213632453384243
tt8335482,5.3,1112,Le prince oublié,2020,6.6488396733753055,-1.3488396733753056
tt8335880,7.0,2698,Loro 2,2018,6.802870898086348,0.19712910191365207
tt8337320,6.7,2345,The Last Vermeer,2019,6.0398661939823555,0.6601338060176447
tt8338762,6.3,10132,The Nest,2020,6.459166288871694,-0.15916628887169448
tt8342680,6.1,4241,The Burnt Orange Heresy,2019,6.038284003043926,0.06171599695607366
tt8348022,4.3,4502,Skin Walker,2019,5.714621071166115,-1.4146210711661151
tt8350360,5.9,67395,Annabelle Comes Home,2019,5.763177545245185,0.13682245475481558
tt8351646,5.4,1233,5 è il numero perfetto,2019,6.1202038827301894,-0.7202038827301891
tt8351882,5.7,1804,Karmouz War,2018,6.012554078850525,-0.3125540788505248
tt8354344,4.3,1528,Witches in the Woods,2019,3.9788188336222956,0.3211811663777042
tt8354582,4.6,1181,Deadly Switch,2019,4.415573266382365,0.1844267336176344
tt8354752,5.6,1040,Emperor,2020,6.7215511571136775,-1.1215511571136778
tt8358220,5.4,3419,After Midnight,2019,5.412810693084923,-0.012810693084922775
tt8359816,7.6,19665,Sorry We Missed You,2019,6.913626746323769,0.6863732536762308
tt8359822,6.5,3671,Le jeune Ahmed,2019,7.056032838711019,-0.5560328387110189
tt8359840,6.2,1891,"Roubaix, une lumière",2019,6.338700155247213,-0.13870015524721246
tt8359842,7.0,4309,It Must Be Heaven,2019,6.412116624680591,0.587883375319409
tt8359848,7.0,59941,Climax,2018,6.49913081923042,0.5008691807695804
tt8361028,5.9,29385,Cam,2018,5.623389875949389,0.27661012405061136
tt8361196,3.3,2983,Vinaya Vidheya Rama,2019,4.828583675282362,-1.5285836752823618
tt8362736,6.0,1185,Make Up,2019,6.294221368191777,-0.2942213681917769
tt8364138,6.5,2023,Stage Mother,2020,6.951871087473755,-0.45187108747375504
tt8364356,8.0,1152,Haami,2018,7.886595599029107,0.113404400970893
tt8364368,6.1,77621,Crawl,2019,5.632791033910361,0.4672089660896388
tt8364418,7.2,2198,Adanga Maru,2018,6.903424464031387,0.2965755359686133
tt8366502,4.3,3092,Corporate Animals,2019,4.898155144571392,-0.5981551445713924
tt8366590,2.1,11165,Baaghi 3,2020,3.0253758121715104,-0.9253758121715103
tt8367084,6.2,1434,Then Came You,2020,6.4032620841616845,-0.20326208416168434
tt8367184,5.6,2143,The Wedding Year,2019,4.785025062017603,0.814974937982397
tt8367814,7.8,282147,The Gentlemen,2019,7.643761366184766,0.15623863381523417
tt8368294,4.9,1430,The Sound of Philadelphia,2020,5.706496734876566,-0.8064967348765659
tt8368394,6.1,1509,The Sunlit Night,2019,6.211448010376146,-0.11144801037614638
tt8368406,5.8,47584,Vivarium,2019,6.344130057758005,-0.5441300577580055
tt8368408,6.0,29337,Gunpowder Milkshake,2021,6.2394746162236085,-0.23947461622360855
tt8368512,7.1,34928,The Courier,2020,7.378310573530302,-0.27831057353030264
tt8372094,5.4,3985,The Education of Fredrick Fitzell,2020,5.715729240682824,-0.31572924068282404
tt8372298,6.5,19732,Swallow,2019,6.009068834700059,0.49093116529994063
tt8374436,5.9,1224,The Racer,2020,5.945425211786262,-0.045425211786261244
tt8376234,6.2,7018,Peter Rabbit 2: The Runaway,2021,6.026137389492165,0.17386261050783514
tt8378068,6.1,2803,"Mykonos, the Soul of an Island",2018,4.981793488773835,1.1182065112261643
tt8378126,7.1,9753,Dronningen,2019,6.063586510559937,1.0364134894400623
tt8380776,4.6,4360,Grand Isle,2019,5.4473376902555435,-0.8473376902555438
tt8385148,6.1,53618,Hitman's Wife's Bodyguard,2021,6.133728093257713,-0.03372809325771353
tt8385420,6.6,5636,Çiçero,2019,6.9588692116293105,-0.35886921162931085
tt8385474,7.5,21944,A Dog's Journey,2019,6.145537672034832,1.3544623279651677
tt8386898,6.1,2071,Instinct,2019,6.361021491629019,-0.26102149162901966
tt8386958,5.8,1146,Kød & blod,2020,6.321508595326641,-0.5215085953266412
tt8388508,7.4,7389,Dear Comrade,2019,7.313661096288356,0.08633890371164465
tt8390612,6.5,1079,Héraðið,2019,6.708001331613666,-0.20800133161366574
tt8391976,7.4,1088,Bungou Stray Dogs: Dead Apple,2018,7.38902069109396,0.010979308906040153
tt8393332,5.2,4830,El silencio de la ciudad blanca,2019,5.276266306340964,-0.07626630634096365
tt8396128,7.2,3998,Pataakha,2018,7.230301042519796,-0.030301042519796262
tt8396188,4.8,1013,Tanki,2018,6.290098194534592,-1.4900981945345926
tt8396294,4.9,1693,Darlin',2019,6.12990450896647,-1.2299045089664693
tt8399664,7.2,13563,Babyteeth,2019,6.217161656328192,0.9828383436718084
tt8399690,7.2,1684,Anthropocene: The Human Epoch,2018,6.185018677807143,1.014981322192857
tt8399720,8.0,3586,Tina,2021,7.963579222735936,0.03642077726406434
tt8400758,4.4,11662,Killers Anonymous,2019,4.412724803084078,-0.012724803084077863
tt8402090,2.1,10723,Cumali Ceber 2,2018,1.895380765027599,0.2046192349724012
tt8404256,5.4,23264,Snake Eyes: G.I. Joe Origins,2021,5.931247013583166,-0.5312470135831653
tt8404614,7.6,115724,The Two Popes,2019,7.444128195252387,0.15587180474761286
tt8405810,6.8,1874,El amor menos pensado,2018,6.804365600160261,-0.004365600160260996
tt8406738,6.5,2434,Ventajas de viajar en tren,2019,6.454868773230969,0.0451312267690307
tt8406744,6.8,1191,Intemperie,2019,6.8484598064368045,-0.0484598064368047
tt8406866,5.4,2450,S.P. Chauhan,2019,7.050871339516866,-1.6508713395168657
tt8408218,5.3,2069,The Mercenary,2019,4.699593861785193,0.6004061382148072
tt8411144,6.5,5200,Kaappaan,2019,7.399705453899719,-0.8997054538997187
tt8413338,8.6,12327,Kumbalangi Nights,2019,8.822415810226845,-0.22241581022684542
